DefendantID,CustomersFirstName,CustomersLastName,CustomersState,AccountBalance,TotalBilled,TotalReceived
2708416,Richard,Wilson,TX,352.0,1000,648
2707560,Matthew,Jackson,TX,351.0,1500,1149
2705853,Thomas,Robinson,TX,351.0,1000,649
2707178,Karen,Thomas,TX,349.0,1000,651
2709030,Linda,Rodriguez,TX,348.0,1000,652
2702135,Patricia,Robinson,TX,348.0,1500,1152
2708737,Robert,Wilson,TX,348.0,1000,652
2700247,Anthony,Hernandez,TX,347.0,1000,653
2708265,Anthony,Lewis,TX,346.0,9000,8654
2709214,Lisa,Jones,TX,345.0,2500,2155
2704503,Lisa,Harris,TX,344.0,4500,4156
2704356,Robert,White,TX,340.0,1000,660
2706140,Sandra,Robinson,TX,339.0,1500,1161
2707863,Joseph,Robinson,TX,335.0,9000,8665
2708618,Mark,Miller,TX,334.0,1500,1166
2705851,James,White,TX,333.0,12000,11667
2704748,Joseph,Davis,TX,333.0,1500,1167
2705117,Robert,Johnson,TX,332.0,1800,1468
2705600,Charles,Hernandez,TX,331.0,1500,1169
2704403,James,Wilson,TX,331.0,3000,2669
2702295,Jessica,Sanchez,TX,330.0,1000,670
2706604,Richard,Moore,TX,329.0,6000,5671
2707840,Michael,Thomas,TX,328.0,4500,4172
2702881,Charles,Ramirez,TX,327.0,1800,1473
2708494,Linda,Sanchez,TX,326.0,1500,1174
2703136,Betty,Lopez,TX,326.0,1800,1474
2707123,Daniel,Hernandez,TX,326.0,4500,4174
2700633,Margaret,Smith,TX,324.0,1000,676
2705154,James,Brown,TX,324.0,6000,5676
2700868,James,Lewis,TX,322.0,2500,2178
2703842,Betty,Johnson,TX,321.0,1000,679
2704816,Barbara,Jones,TX,320.0,1500,1180
2706725,Anthony,Wilson,TX,319.0,3000,2681
2707035,Mark,Davis,TX,319.0,3000,2681
2707493,Joseph,Johnson,TX,318.0,1800,1482
2706913,Robert,Perez,TX,318.0,1800,1482
2700445,William,Miller,TX,317.0,1000,683
2708549,Linda,Miller,TX,316.0,2500,2184
2704373,Elizabeth,Davis,TX,316.0,1500,1184
2708750,Richard,Brown,TX,316.0,1000,684
2706738,Thomas,Martin,TX,315.0,1800,1485
2706326,Jennifer,Robinson,TX,312.0,1000,688
2700927,Joseph,Gonzalez,TX,312.0,1000,688
2707204,Mary,Lee,TX,312.0,1000,688
2705845,Linda,Sanchez,TX,311.0,1500,1189
2703589,Elizabeth,Lopez,TX,311.0,12000,11689
2702664,John,Robinson,TX,310.0,6000,5690
2702976,Robert,Garcia,TX,308.0,2000,1692
2703515,Karen,Taylor,TX,308.0,1000,692
2709057,Sarah,Williams,TX,306.0,1000,694
2704869,Charles,Jackson,TX,306.0,9000,8694
2702666,William,Taylor,TX,306.0,1800,1494
2709482,Lisa,Anderson,TX,306.0,2500,2194
2703284,Christopher,Ramirez,TX,306.0,1000,694
2705099,David,Thomas,TX,305.0,2000,1695
2705707,Elizabeth,Moore,TX,302.0,12000,11698
2701544,Barbara,Johnson,TX,302.0,2000,1698
2700287,Richard,Robinson,TX,301.0,4500,4199
2701235,Charles,Gonzalez,TX,297.0,1000,703
2704526,Sarah,Hernandez,TX,295.0,1500,1205
2704109,Mary,Jackson,TX,292.0,1500,1208
2701140,Nancy,Garcia,TX,292.0,1000,708
2704004,Charles,Moore,TX,292.0,1800,1508
2702044,Robert,Rodriguez,TX,290.0,1500,1210
2702250,Joseph,Thompson,TX,289.0,4500,4211
2706551,Mary,Brown,TX,288.0,4500,4212
2707478,Patricia,Jackson,TX,287.0,1000,713
2705388,Christopher,Perez,TX,287.0,1000,713
2705391,Nancy,Martin,TX,287.0,2000,1713
2704332,Betty,Taylor,TX,284.0,1000,716
2706317,Sandra,Lee,TX,283.0,9000,8717
2709594,Christopher,Perez,TX,281.0,2000,1719
2703064,Margaret,Moore,TX,277.0,1000,723
2700582,Daniel,Thomas,TX,276.0,1000,724
2706015,Thomas,Ramirez,TX,276.0,1000,724
2708221,Linda,Garcia,TX,276.0,1500,1224
2703693,Mark,Taylor,TX,275.0,1800,1525
2706766,Michael,Robinson,TX,275.0,1000,725
2705184,Nancy,Brown,TX,273.0,2500,2227
2701293,Christopher,Clark,TX,272.0,1000,728
2709414,Jessica,Clark,TX,272.0,1000,728
2705704,John,Thomas,TX,272.0,1500,1228
2700690,John,Brown,TX,271.0,2500,2229
2702290,John,Martinez,TX,270.0,1800,1530
2705540,Charles,Garcia,TX,270.0,12000,11730
2700297,Mark,Robinson,TX,269.0,2500,2231
2707240,Susan,Martin,TX,267.0,2000,1733
2707812,Charles,Lee,TX,265.0,1500,1235
2709184,Nancy,Anderson,TX,261.0,1000,739
2700600,Thomas,Rodriguez,TX,261.0,1000,739
2700385,Susan,Garcia,TX,261.0,4500,4239
2705459,Sarah,Jones,TX,260.0,1000,740
2703521,Anthony,Sanchez,TX,258.0,3000,2742
2702195,Jessica,Perez,TX,258.0,2000,1742
2706076,Daniel,White,TX,257.0,2500,2243
2707652,James,Taylor,TX,256.0,1000,744
2701713,Jessica,Taylor,TX,254.0,1000,746
2701424,Jessica,Jones,TX,253.0,2000,1747
2702022,Nancy,White,TX,253.0,9000,8747
2706323,Thomas,Ramirez,TX,252.0,1000,748
2708309,Nancy,Hernandez,TX,252.0,1500,1248
2703808,Matthew,Lewis,TX,252.0,1800,1548
2701940,William,Clark,TX,251.0,6000,5749
2704763,Matthew,White,TX,250.0,1500,1250
2709611,Lisa,Moore,TX,248.0,1500,1252
2702033,Susan,Sanchez,TX,247.0,1500,1253
2705547,Matthew,Williams,TX,247.0,1000,753
2705064,Sarah,Thomas,TX,243.0,4500,4257
2708378,Elizabeth,Harris,TX,242.0,4500,4258
2705168,Lisa,Harris,TX,241.0,1500,1259
2702842,Richard,Williams,TX,234.0,1000,766
2708617,Lisa,Taylor,TX,232.0,1000,768
2700277,Margaret,Martinez,TX,231.0,1800,1569
2705857,James,Brown,TX,231.0,6000,5769
2703650,William,Brown,TX,230.0,1800,1570
2705344,Jessica,Ramirez,TX,228.0,1800,1572
2702766,Elizabeth,Davis,TX,225.0,6000,5775
2709630,Anthony,Anderson,TX,224.0,1800,1576
2709429,James,Clark,TX,223.0,1800,1577
2704506,Sandra,Sanchez,TX,223.0,2500,2277
2700212,James,Thompson,TX,223.0,1800,1577
2702892,Anthony,Garcia,TX,221.0,1000,779
2703462,Linda,Clark,TX,221.0,2500,2279
2701313,Richard,Lewis,TX,218.0,1000,782
2702174,Anthony,Williams,TX,217.0,1000,783
2707104,John,Martin,TX,215.0,1500,1285
2705295,Matthew,Martin,TX,215.0,1500,1285
2701767,Sarah,Lewis,TX,215.0,1000,785
2703472,Richard,Lee,TX,214.0,9000,8786
2706780,Mark,Miller,TX,213.0,1800,1587
2702021,Charles,Harris,TX,212.0,1800,1588
2706479,Jennifer,Miller,TX,211.0,3000,2789
2702361,Sandra,Hernandez,TX,211.0,12000,11789
2700431,James,Lee,TX,211.0,1000,789
2703435,Robert,Jones,TX,209.0,1000,791
2709658,Nancy,Lee,TX,209.0,1800,1591
2704272,James,White,TX,205.0,1000,795
2707712,Sandra,Clark,TX,203.0,1500,1297
2705623,Patricia,Smith,TX,203.0,2000,1797
2703942,Matthew,Johnson,TX,201.0,2500,2299
2700557,Mary,Gonzalez,TX,198.0,9000,8802
2705291,Jennifer,Clark,TX,197.0,1000,803
2703992,Michael,Sanchez,TX,194.0,1000,806
2706694,Betty,Moore,TX,193.0,1000,807
2704080,James,Lee,TX,192.0,1800,1608
2708350,Mary,Rodriguez,TX,191.0,2500,2309
2700594,Christopher,Hernandez,TX,190.0,1800,1610
2707157,Michael,Moore,TX,190.0,1000,810
2709288,Michael,Johnson,TX,188.0,4500,4312
2705796,Margaret,Perez,TX,187.0,2000,1813
2705417,Karen,Robinson,TX,184.0,3000,2816
2702240,Jessica,Jones,TX,183.0,1000,817
2706580,Margaret,Johnson,TX,183.0,1000,817
2705605,Robert,Lopez,TX,183.0,1000,817
2700806,John,Robinson,TX,182.0,2000,1818
2700506,John,Thomas,TX,181.0,3000,2819
2707426,Sarah,Garcia,TX,178.0,9000,8822
2705884,Nancy,Thomas,TX,178.0,3000,2822
2703864,Mark,Gonzalez,TX,176.0,2500,2324
2707450,Sandra,Smith,TX,175.0,2000,1825
2707853,Patricia,Garcia,TX,175.0,1800,1625
2700097,Linda,Johnson,TX,172.0,3000,2828
2702895,Betty,Garcia,TX,172.0,4500,4328
2708715,Daniel,Davis,TX,170.0,3000,2830
2708159,William,Williams,TX,168.0,2500,2332
2705601,Barbara,Robinson,TX,167.0,6000,5833
2704305,Sandra,Robinson,TX,166.0,1000,834
2709364,John,White,TX,165.0,4500,4335
2707020,Michael,Lee,TX,165.0,1000,835
2705971,Christopher,Lewis,TX,163.0,2500,2337
2702803,Mary,Miller,TX,162.0,3000,2838
2705960,Elizabeth,Harris,TX,161.0,1000,839
2702741,David,White,TX,161.0,1000,839
2707512,Charles,Sanchez,TX,155.0,6000,5845
2709861,Joseph,Lopez,TX,155.0,1500,1345
2706943,Sarah,Moore,TX,153.0,1800,1647
2706679,Michael,Hernandez,TX,152.0,1000,848
2703804,Mark,Johnson,TX,152.0,1800,1648
2700094,William,Perez,TX,151.0,9000,8849
2700581,William,Brown,TX,151.0,1000,849
2708907,Mary,Ramirez,TX,149.0,1000,851
2706097,James,Perez,TX,147.0,6000,5853
2709349,Richard,Thomas,TX,146.0,1800,1654
2707279,William,White,TX,143.0,2000,1857
2707992,John,Lopez,TX,143.0,1000,857
2701380,Robert,Thomas,TX,138.0,1800,1662
2701944,Margaret,Harris,TX,138.0,1000,862
2703483,Patricia,Taylor,TX,137.0,12000,11863
2706665,Michael,Johnson,TX,135.0,1000,865
2707602,Thomas,Harris,TX,133.0,2500,2367
2707046,Linda,Williams,TX,132.0,2000,1868
2705617,Mary,Anderson,TX,132.0,1500,1368
2708615,Jessica,Garcia,TX,132.0,1500,1368
2707295,Jessica,Smith,TX,132.0,3000,2868
2706630,Matthew,Thompson,TX,131.0,4500,4369
2704101,William,Clark,TX,131.0,2000,1869
2701901,Charles,Williams,TX,131.0,2000,1869
2708470,Susan,Thompson,TX,130.0,1000,870
2707235,Lisa,Davis,TX,129.0,1000,871
2707066,James,Smith,TX,129.0,2000,1871
2707623,Richard,Perez,TX,126.0,2500,2374
2703429,Anthony,Jackson,TX,125.0,1800,1675
2705806,Anthony,Thomas,TX,125.0,2500,2375
2707879,Karen,Rodriguez,TX,122.0,1500,1378
2703922,Charles,Harris,TX,120.0,6000,5880
2709833,Karen,Johnson,TX,117.0,2000,1883
2703959,Barbara,Robinson,TX,117.0,1500,1383
2701162,Margaret,Sanchez,TX,117.0,3000,2883
2703604,Sandra,Anderson,TX,116.0,1000,884
2707819,Patricia,Thomas,TX,113.0,1500,1387
2701558,John,Clark,TX,112.0,12000,11888
2704960,Linda,Harris,TX,111.0,1800,1689
2702426,Robert,Wilson,TX,109.0,6000,5891
2701072,Richard,Martinez,TX,109.0,2000,1891
2703560,Charles,White,TX,108.0,2000,1892
2709979,Mary,Taylor,TX,106.0,1500,1394
2708315,Mary,Harris,TX,106.0,3000,2894
2709775,Richard,Perez,TX,105.0,1500,1395
2703722,Patricia,Anderson,TX,103.0,1800,1697
2703658,Barbara,Harris,TX,101.0,2000,1899
2705429,Richard,Thomas,TX,100.0,1800,1700
2701497,Jennifer,Lewis,TX,100.0,1000,900
2702324,Matthew,Wilson,TX,99.0,1500,1401
2705551,William,Thompson,TX,99.0,1800,1701
2703347,Margaret,Perez,TX,98.0,2500,2402
2701515,Karen,Lee,TX,96.0,1800,1704
2708464,Sandra,Hernandez,TX,96.0,1800,1704
2708477,Joseph,Miller,TX,94.0,4500,4406
2702080,Christopher,Lopez,TX,94.0,2000,1906
2706693,Joseph,Perez,TX,93.0,1800,1707
2704461,Richard,Thomas,TX,93.0,2500,2407
2708651,Michael,Sanchez,TX,92.0,1500,1408
2700989,Joseph,Lopez,TX,91.0,1500,1409
2704010,Charles,Martin,TX,90.0,1500,1410
2703580,Nancy,Martinez,TX,90.0,1000,910
2707112,Robert,Davis,TX,90.0,1800,1710
2707230,Daniel,Thompson,TX,86.0,1500,1414
2703888,Lisa,White,TX,86.0,3000,2914
2703603,Joseph,Anderson,TX,85.0,1000,915
2700413,Jessica,Hernandez,TX,84.0,1500,1416
2705272,Susan,Thomas,TX,81.0,3000,2919
2702662,Mary,Sanchez,TX,80.0,1800,1720
2707168,David,Lee,TX,80.0,4500,4420
2701454,Matthew,Lopez,TX,79.0,1000,921
2701479,Betty,Harris,TX,79.0,1500,1421
2706625,Charles,Thomas,TX,78.0,6000,5922
2704052,William,Lopez,TX,77.0,2000,1923
2704768,Jessica,Perez,TX,76.0,1800,1724
2702701,Mark,Moore,TX,76.0,1500,1424
2706040,Daniel,Clark,TX,76.0,1000,924
2703310,Nancy,Lewis,TX,76.0,4500,4424
2700950,Charles,Wilson,TX,74.0,2000,1926
2708251,Lisa,Davis,TX,69.0,1000,931
2706386,Thomas,White,TX,69.0,3000,2931
2707971,Christopher,Brown,TX,69.0,1000,931
2709245,David,Jones,TX,68.0,1800,1732
2704422,Thomas,Lopez,TX,67.0,6000,5933
2703335,Daniel,Lee,TX,67.0,1500,1433
2704482,Michael,Thomas,TX,67.0,1000,933
2706639,Anthony,Johnson,TX,66.0,3000,2934
2701278,Jennifer,White,TX,64.0,2000,1936
2708501,Jessica,White,TX,64.0,2000,1936
2708239,Charles,Garcia,TX,63.0,1800,1737
2700433,Jessica,Smith,TX,62.0,2000,1938
2709834,Matthew,Johnson,TX,61.0,4500,4439
2708774,Jessica,Davis,TX,59.0,1500,1441
2706003,Daniel,Hernandez,TX,58.0,4500,4442
2700324,David,Robinson,TX,57.0,1500,1443
2708080,Mary,Lopez,TX,56.0,3000,2944
2707133,Nancy,Rodriguez,TX,55.0,1000,945
2703962,Daniel,Brown,TX,54.0,4500,4446
2700660,Christopher,Thomas,TX,54.0,9000,8946
2700167,Karen,Lee,TX,54.0,2000,1946
2707728,Betty,Garcia,TX,53.0,1500,1447
2705733,Joseph,Thomas,TX,49.0,1000,951
2701182,Thomas,Wilson,TX,49.0,1800,1751
2706946,Joseph,Gonzalez,TX,45.0,6000,5955
2703579,Michael,Davis,TX,43.0,2500,2457
2702830,Daniel,Lewis,TX,40.0,4500,4460
2707061,Jessica,Williams,TX,39.0,2500,2461
2701716,Jessica,Moore,TX,39.0,1500,1461
2707767,Michael,White,TX,39.0,1000,961
2701038,Richard,Lee,TX,39.0,1000,961
2701494,Betty,Wilson,TX,38.0,1000,962
2700379,Michael,Thomas,TX,38.0,1500,1462
2709674,Matthew,Thompson,TX,37.0,1000,963
2707866,Matthew,Ramirez,TX,34.0,3000,2966
2708243,Betty,Brown,TX,32.0,1800,1768
2701490,Charles,Anderson,TX,32.0,2000,1968
2704088,James,Moore,TX,31.0,1500,1469
2700878,Patricia,Lopez,TX,31.0,1000,969
2703828,Mary,Taylor,TX,31.0,6000,5969
2703236,Betty,Thompson,TX,30.0,1800,1770
2702292,Sarah,Moore,TX,29.0,1000,971
2705714,Anthony,Wilson,TX,28.0,1500,1472
2700288,Anthony,Lewis,TX,27.0,2500,2473
2704791,Matthew,Martinez,TX,26.0,2000,1974
2700268,Jennifer,Lee,TX,25.0,6000,5975
2708313,Anthony,Anderson,TX,22.0,1500,1478
2702731,Susan,Garcia,TX,21.0,3000,2979
2705905,Richard,Martin,TX,19.0,2000,1981
2708191,Jessica,Ramirez,TX,18.0,1500,1482
2700319,Matthew,Brown,TX,18.0,2500,2482
2708295,David,Lee,TX,17.0,1500,1483
2701671,Lisa,Taylor,TX,15.0,1800,1785
2700760,Barbara,Martin,TX,15.0,2000,1985
2702991,Thomas,Ramirez,TX,14.0,1800,1786
2702513,Matthew,Brown,TX,14.0,1500,1486
2705944,Anthony,Clark,TX,13.0,1000,987
2701693,Mary,Smith,TX,13.0,1500,1487
2700965,Jessica,Anderson,TX,13.0,1000,987
2705682,Sandra,Martinez,TX,12.0,2500,2488
2704008,James,Taylor,TX,12.0,9000,8988
2708667,Richard,Brown,TX,11.0,1500,1489
2706405,Linda,Thomas,TX,10.0,1500,1490
2700035,Elizabeth,Martin,TX,9.0,1000,991
2702732,Linda,Jones,TX,9.0,1500,1491
2703204,Richard,Gonzalez,TX,8.0,1800,1792
2700918,Karen,Robinson,TX,8.0,4500,4492
2701290,Sandra,Jackson,TX,7.0,1000,993
2705261,Sandra,Hernandez,TX,6.0,1000,994
2705438,Sandra,Clark,TX,6.0,6000,5994
2709596,David,Garcia,TX,6.0,1800,1794
2705173,James,Anderson,TX,6.0,1500,1494
2707248,Matthew,Anderson,TX,5.0,1000,995
2705639,Susan,White,TX,4.0,2500,2496
2709986,Linda,Miller,TX,2.0,12000,11998
